time,speed,step_frequency,heart_rate
2025-07-15 22:53:07.331873,1.150811228,74,94
2025-07-15 22:53:09.394739,1.109141264,73,95
2025-07-15 22:53:11.457323,0.981044708,73,95
2025-07-15 22:53:13.519787,1.212030064,73,95
2025-07-15 22:53:15.582468,1.1168579239999998,72,94
2025-07-15 22:53:17.645006,1.070557964,72,94
2025-07-15 22:53:19.707565,1.138979016,72,94
2025-07-15 22:53:21.770068,1.0340324399999998,72,93
2025-07-15 22:53:23.832335,1.127661248,73,93
2025-07-15 22:53:25.895201,1.171903432,73,94
2025-07-15 22:53:27.957729,1.200712296,72,95
2025-07-15 22:53:30.020268,1.202770072,72,94
2025-07-15 22:53:32.082488,0.767550448,72,93
2025-07-15 22:53:34.145118,0.965096944,71,93
2025-07-15 22:53:36.207978,1.09833794,71,93
2025-07-15 22:53:38.270264,1.03146022,71,93
2025-07-15 22:53:40.332695,0.941946964,71,95
2025-07-15 22:53:42.395790,1.040720212,71,95
2025-07-15 22:53:44.458159,0.804075972,70,95
2025-07-15 22:53:46.520847,0.984645816,69,95
2025-07-15 22:53:48.583126,0.8333992800000001,70,94
2025-07-15 22:53:50.645565,0.816422628,69,95
2025-07-15 22:53:52.745636,0.798931532,70,94
2025-07-15 22:53:54.808138,0.814364852,70,94
2025-07-15 22:53:56.870598,0.988246924,71,94
2025-07-15 22:53:58.933549,1.079303512,71,95
2025-07-15 22:54:00.996089,0.861179256,70,97
2025-07-15 22:54:03.058440,0.929600308,69,99
2025-07-15 22:54:05.120825,1.002136912,69,96
2025-07-15 22:54:07.183745,0.960466948,69,95
2025-07-15 22:54:09.246133,0.916739208,68,96
2025-07-15 22:54:11.308513,0.946062516,68,97
