time,x,y,z
2025-07-10 14:48:43.929059,-0.864,0.024,-0.648
2025-07-10 14:48:43.930367,-0.864,0.024,-0.648
2025-07-10 14:48:43.947821,-0.86,0.036,-0.656
2025-07-10 14:48:43.949113,-0.86,0.036,-0.656
2025-07-10 14:48:43.966573,-0.864,-0.004,-0.676
2025-07-10 14:48:43.967876,-0.864,-0.004,-0.676
2025-07-10 14:48:44.004035,-0.872,-0.004,-0.672
2025-07-10 14:48:44.005396,-0.872,-0.004,-0.672
2025-07-10 14:48:44.006511,-0.868,0.044,-0.672
2025-07-10 14:48:44.007442,-0.868,0.044,-0.672
2025-07-10 14:48:44.022812,-0.852,0.072,-0.672
2025-07-10 14:48:44.024091,-0.852,0.072,-0.672
2025-07-10 14:48:44.041552,-0.868,0.04,-0.68
2025-07-10 14:48:44.042823,-0.868,0.04,-0.68
2025-07-10 14:48:44.060328,-0.864,0.044,-0.68
2025-07-10 14:48:44.061622,-0.864,0.044,-0.68
2025-07-10 14:48:44.079057,-0.864,0.06,-0.676
2025-07-10 14:48:44.080355,-0.864,0.06,-0.676
2025-07-10 14:48:44.097808,-0.86,0.056,-0.672
2025-07-10 14:48:44.099092,-0.86,0.056,-0.672
2025-07-10 14:48:44.116580,-0.872,0.052,-0.672
2025-07-10 14:48:44.117889,-0.872,0.052,-0.672
2025-07-10 14:48:44.135306,-0.872,0.072,-0.664
2025-07-10 14:48:44.136615,-0.872,0.072,-0.664
2025-07-10 14:48:44.154055,-0.86,0.076,-0.66
2025-07-10 14:48:44.155349,-0.86,0.076,-0.66
2025-07-10 14:48:44.172825,-0.872,0.072,-0.66
2025-07-10 14:48:44.174109,-0.872,0.072,-0.66
2025-07-10 14:48:44.210278,-0.872,0.072,-0.668
2025-07-10 14:48:44.211664,-0.872,0.072,-0.668
2025-07-10 14:48:44.285171,-0.876,0.068,-0.672
2025-07-10 14:48:44.286620,-0.876,0.068,-0.672
2025-07-10 14:48:44.287754,-0.88,0.072,-0.664
2025-07-10 14:48:44.288720,-0.88,0.072,-0.664
2025-07-10 14:48:44.289731,-0.872,0.068,-0.664
2025-07-10 14:48:44.290602,-0.872,0.068,-0.664
2025-07-10 14:48:44.291560,-0.868,0.068,-0.668
2025-07-10 14:48:44.292427,-0.868,0.068,-0.668
2025-07-10 14:48:44.304075,-0.876,0.048,-0.664
